TIME_SINCE_MARK,CURRENT_STAGE,ALTITUDE_ASL,DOWN_RANGE,SPEED_SURFACE,SPEED_ORBITAL,MASS,ACCELERATION,Q,AO_A,AO_S,AO_D,ALTITUDE_TRUE,PITCH,GRAVITY_LOSSES,DRAG_LOSSES,STEERING_LOSSES,DELTA_V_EXPENDED
224.859999964006,1,139976.444330108,450966.905695917,5356.45502287402,5770.46344352009,10.3679426023155,2.88139929875826,0,-6.87761665052741,0.201378528415358,6.88044912869304,139918.675081242,0.00285150439012796,684.600728933761,216.390962274444,538.070330029916,6778.59851507781
225.079999963971,1,140117.504659893,452112.818931321,5362.39306949827,5776.42462766619,10.349582464376,2.88639839315797,0,-6.85967347524675,0.201629124219366,6.86253487600857,140059.814826322,0.00284794925246388,684.830195156582,216.390962290551,538.108761777342,6784.83058056206
225.299999963936,1,140258.361179444,453260.013345461,5368.33506576776,5782.38966418438,10.3312363782316,2.88931780842196,0,-6.84179423495601,0.201896736847801,6.84469433186371,140200.756263551,0.00284002439584583,685.059073560749,216.390962290551,538.147023329608,6791.06650601641
225.519999963901,1,140399.008164125,454408.724724674,5374.28686429563,5788.36441162802,10.3128899344592,2.89347220063799,0,-6.82396371902167,0.202158022392402,6.82689354535181,140341.488920481,0.00284117332194,685.287365905066,216.390962290551,538.185157327344,6797.31311723508
225.739999963866,1,140539.446151026,455558.586594278,5380.25516041407,5794.35557227929,10.2945312270313,2.90034876178426,0,-6.80617436397783,0.202416463397156,6.80911559201142,140482.01235979,0.00284673487767577,685.515073686254,216.390962290551,538.223208450698,6803.57778517084
225.95999996383,1,140679.675679984,456709.716694817,5386.23633773846,5800.3595264036,10.2761734732776,2.90674504690636,0,-6.7884454320932,0.20266590672938,6.79139239984873,140622.32712007,0.00284241095650941,685.742198516484,216.390962290551,538.261128674086,6809.85260339852
226.179999963795,1,140819.697291532,457862.246159362,5392.23054333251,5806.37642153098,10.2578147658496,2.91208616681416,0,-6.77075359709311,0.20293655948211,6.77373308003938,140762.433741776,0.00284555375110358,685.968742013412,216.390962290551,538.298925798727,6816.13872587275
226.39999996376,1,140959.511528058,459015.935688311,5398.236306679,5812.40478600697,10.2394594856887,2.9164725474675,0,-6.75312844166115,0.20319170375526,6.75612070096254,140902.33276641,0.00284000399988145,686.194705858846,216.390962290551,538.336591642306,6822.43474529354
226.619999963725,1,141099.118933087,460171.015422649,5404.25260257428,5818.44359399042,10.2211060234695,2.92101471774934,0,-6.7355456857009,0.203437794814083,6.73853526408,141042.024737136,0.00284505325835198,686.420091773719,216.390962290551,538.374132199918,6828.74165020897
226.839999963689,1,141238.520052278,461327.490673718,5410.28179410377,5824.495211137,10.2027511307388,2.92625154578052,0,-6.71801886515597,0.203695545128663,6.72100908924829,141181.510198462,0.00283949796576053,686.644901397965,216.390962290551,538.411551460224,6835.06003064068
227.059999963654,1,141377.715432197,462485.238614866,5416.32204808089,5830.55780285447,10.1843938538223,2.9321225598959,0,-6.7005419177662,0.203951672323182,6.70355141027017,141320.789697046,0.00284172617830336,686.86913641443,216.390962290551,538.448859933122,6841.39162443095
227.279999963619,1,141516.705621219,463644.146829584,5422.37714163237,5836.6351501536,10.1660389610915,2.93744332385935,0,-6.68311353992901,0.204212815174573,6.68614805988306,141459.863780114,0.00284080153796822,687.092798388709,216.390962290551,538.486040117097,6847.73334469084
